Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
114.0,3575.0,"B3_-1_2_1_Stitched[GFP 469,525]_017.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_017.tif",81
129.0,3915.0,"B3_-1_2_1_Stitched[GFP 469,525]_018.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_018.tif",82
134.0,4104.0,"B3_-1_2_1_Stitched[GFP 469,525]_019.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_019.tif",83
130.0,4704.0,"B3_-1_2_1_Stitched[GFP 469,525]_020.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_020.tif",84
131.0,4884.0,"B3_-1_2_1_Stitched[GFP 469,525]_021.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_021.tif",85
122.0,5219.0,"B3_-1_2_1_Stitched[GFP 469,525]_022.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_022.tif",86
117.0,5582.0,"B3_-1_2_1_Stitched[GFP 469,525]_023.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_023.tif",87
107.0,5726.0,"B3_-1_2_1_Stitched[GFP 469,525]_024.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_024.tif",88
112.0,5849.0,"B3_-1_2_1_Stitched[GFP 469,525]_025.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_025.tif",89
91.0,5880.0,"B3_-1_2_1_Stitched[GFP 469,525]_026.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_026.tif",90
84.0,5940.0,"B3_-1_2_1_Stitched[GFP 469,525]_027.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_027.tif",91
77.0,5930.0,"B3_-1_2_1_Stitched[GFP 469,525]_028.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_028.tif",92
69.0,6083.0,"B3_-1_2_1_Stitched[GFP 469,525]_029.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_029.tif",93
61.0,5998.0,"B3_-1_2_1_Stitched[GFP 469,525]_030.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_030.tif",94
54.0,6183.0,"B3_-1_2_1_Stitched[GFP 469,525]_031.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_031.tif",95
58.0,6245.0,"B3_-1_2_1_Stitched[GFP 469,525]_032.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_032.tif",96
65.0,506.0,"B4_-1_2_1_Stitched[GFP 469,525]_001.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_001.tif",97
61.0,639.0,"B4_-1_2_1_Stitched[GFP 469,525]_002.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_002.tif",98
59.0,700.0,"B4_-1_2_1_Stitched[GFP 469,525]_003.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_003.tif",99
62.0,780.0,"B4_-1_2_1_Stitched[GFP 469,525]_004.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_004.tif",100
67.0,821.0,"B4_-1_2_1_Stitched[GFP 469,525]_005.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_005.tif",101
63.0,896.0,"B4_-1_2_1_Stitched[GFP 469,525]_006.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_006.tif",102
76.0,991.0,"B4_-1_2_1_Stitched[GFP 469,525]_007.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_007.tif",103
79.0,1133.0,"B4_-1_2_1_Stitched[GFP 469,525]_008.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_008.tif",104
89.0,1314.0,"B4_-1_2_1_Stitched[GFP 469,525]_009.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_009.tif",105
104.0,1452.0,"B4_-1_2_1_Stitched[GFP 469,525]_010.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_010.tif",106
102.0,1660.0,"B4_-1_2_1_Stitched[GFP 469,525]_011.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_011.tif",107
110.0,1860.0,"B4_-1_2_1_Stitched[GFP 469,525]_012.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_012.tif",108
121.0,2066.0,"B4_-1_2_1_Stitched[GFP 469,525]_013.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_013.tif",109
127.0,2357.0,"B4_-1_2_1_Stitched[GFP 469,525]_014.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_014.tif",110
143.0,2569.0,"B4_-1_2_1_Stitched[GFP 469,525]_015.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_015.tif",111
140.0,2897.0,"B4_-1_2_1_Stitched[GFP 469,525]_016.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_016.tif",112
140.0,3250.0,"B4_-1_2_1_Stitched[GFP 469,525]_017.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_017.tif",113
142.0,3592.0,"B4_-1_2_1_Stitched[GFP 469,525]_018.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_018.tif",114
140.0,3847.0,"B4_-1_2_1_Stitched[GFP 469,525]_019.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_019.tif",115
159.0,4096.0,"B4_-1_2_1_Stitched[GFP 469,525]_020.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_020.tif",116
