Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
911.0,6452.0,"B4_-1_2_1_Stitched[GFP 469,525]_023.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_023.tif",123
960.0,6350.0,"B4_-1_2_1_Stitched[GFP 469,525]_024.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_024.tif",124
1116.0,6972.0,"B4_-1_2_1_Stitched[GFP 469,525]_025.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_025.tif",125
45.0,382.0,"B5_-1_2_1_Stitched[GFP 469,525]_001.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_001.tif",126
67.0,563.0,"B5_-1_2_1_Stitched[GFP 469,525]_002.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_002.tif",127
85.0,681.0,"B5_-1_2_1_Stitched[GFP 469,525]_003.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_003.tif",128
97.0,795.0,"B5_-1_2_1_Stitched[GFP 469,525]_004.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_004.tif",129
113.0,943.0,"B5_-1_2_1_Stitched[GFP 469,525]_005.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_005.tif",130
125.0,1006.0,"B5_-1_2_1_Stitched[GFP 469,525]_006.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_006.tif",131
143.0,1171.0,"B5_-1_2_1_Stitched[GFP 469,525]_007.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_007.tif",132
169.0,1312.0,"B5_-1_2_1_Stitched[GFP 469,525]_008.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_008.tif",133
181.0,1490.0,"B5_-1_2_1_Stitched[GFP 469,525]_009.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_009.tif",134
218.0,1726.0,"B5_-1_2_1_Stitched[GFP 469,525]_010.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_010.tif",135
254.0,1912.0,"B5_-1_2_1_Stitched[GFP 469,525]_011.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_011.tif",136
280.0,2195.0,"B5_-1_2_1_Stitched[GFP 469,525]_012.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_012.tif",137
307.0,2439.0,"B5_-1_2_1_Stitched[GFP 469,525]_013.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_013.tif",138
346.0,2788.0,"B5_-1_2_1_Stitched[GFP 469,525]_014.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_014.tif",139
403.0,3108.0,"B5_-1_2_1_Stitched[GFP 469,525]_015.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_015.tif",140
477.0,3571.0,"B5_-1_2_1_Stitched[GFP 469,525]_016.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_016.tif",141
506.0,3834.0,"B5_-1_2_1_Stitched[GFP 469,525]_017.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_017.tif",142
574.0,4244.0,"B5_-1_2_1_Stitched[GFP 469,525]_018.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_018.tif",143
632.0,4740.0,"B5_-1_2_1_Stitched[GFP 469,525]_019.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_019.tif",144
679.0,5126.0,"B5_-1_2_1_Stitched[GFP 469,525]_020.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_020.tif",145
719.0,5368.0,"B5_-1_2_1_Stitched[GFP 469,525]_021.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_021.tif",146
825.0,5664.0,"B5_-1_2_1_Stitched[GFP 469,525]_022.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_022.tif",147
883.0,5926.0,"B5_-1_2_1_Stitched[GFP 469,525]_023.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_023.tif",148
961.0,6430.0,"B5_-1_2_1_Stitched[GFP 469,525]_024.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_024.tif",149
986.0,6051.0,"B5_-1_2_1_Stitched[GFP 469,525]_025.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_025.tif",150
69.0,380.0,"B6_-1_2_1_Stitched[GFP 469,525]_001.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_001.tif",151
98.0,546.0,"B6_-1_2_1_Stitched[GFP 469,525]_002.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_002.tif",152
102.0,622.0,"B6_-1_2_1_Stitched[GFP 469,525]_003.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_003.tif",153
138.0,763.0,"B6_-1_2_1_Stitched[GFP 469,525]_004.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_004.tif",154
147.0,894.0,"B6_-1_2_1_Stitched[GFP 469,525]_005.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_005.tif",155
157.0,994.0,"B6_-1_2_1_Stitched[GFP 469,525]_006.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_006.tif",156
174.0,1084.0,"B6_-1_2_1_Stitched[GFP 469,525]_007.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_007.tif",157
213.0,1285.0,"B6_-1_2_1_Stitched[GFP 469,525]_008.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_008.tif",158
234.0,1443.0,"B6_-1_2_1_Stitched[GFP 469,525]_009.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_009.tif",159
260.0,1700.0,"B6_-1_2_1_Stitched[GFP 469,525]_010.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_010.tif",160
300.0,1900.0,"B6_-1_2_1_Stitched[GFP 469,525]_011.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_011.tif",161
336.0,2200.0,"B6_-1_2_1_Stitched[GFP 469,525]_012.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_012.tif",162
393.0,2508.0,"B6_-1_2_1_Stitched[GFP 469,525]_013.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_013.tif",163
430.0,2737.0,"B6_-1_2_1_Stitched[GFP 469,525]_014.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_014.tif",164
460.0,3136.0,"B6_-1_2_1_Stitched[GFP 469,525]_015.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_015.tif",165
519.0,3295.0,"B6_-1_2_1_Stitched[GFP 469,525]_016.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_016.tif",166
560.0,3651.0,"B6_-1_2_1_Stitched[GFP 469,525]_017.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_017.tif",167
643.0,4127.0,"B6_-1_2_1_Stitched[GFP 469,525]_018.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_018.tif",168
708.0,4420.0,"B6_-1_2_1_Stitched[GFP 469,525]_019.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_019.tif",169
745.0,4624.0,"B6_-1_2_1_Stitched[GFP 469,525]_020.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_020.tif",170
861.0,5119.0,"B6_-1_2_1_Stitched[GFP 469,525]_021.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_021.tif",171
953.0,5447.0,"B6_-1_2_1_Stitched[GFP 469,525]_022.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_022.tif",172
1037.0,5840.0,"B6_-1_2_1_Stitched[GFP 469,525]_023.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_023.tif",173
1061.0,5761.0,"B6_-1_2_1_Stitched[GFP 469,525]_024.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_024.tif",174
1162.0,6173.0,"B6_-1_2_1_Stitched[GFP 469,525]_025.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_025.tif",175
55.0,352.0,"B7_-1_2_1_Stitched[GFP 469,525]_001.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_001.tif",176
109.0,567.0,"B7_-1_2_1_Stitched[GFP 469,525]_002.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_002.tif",177
113.0,653.0,"B7_-1_2_1_Stitched[GFP 469,525]_003.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_003.tif",178
128.0,722.0,"B7_-1_2_1_Stitched[GFP 469,525]_004.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_004.tif",179
139.0,829.0,"B7_-1_2_1_Stitched[GFP 469,525]_005.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_005.tif",180
143.0,896.0,"B7_-1_2_1_Stitched[GFP 469,525]_006.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_006.tif",181
161.0,989.0,"B7_-1_2_1_Stitched[GFP 469,525]_007.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_007.tif",182
185.0,1160.0,"B7_-1_2_1_Stitched[GFP 469,525]_008.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_008.tif",183
207.0,1307.0,"B7_-1_2_1_Stitched[GFP 469,525]_009.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_009.tif",184
236.0,1448.0,"B7_-1_2_1_Stitched[GFP 469,525]_010.tif","B7_-1_3_1_Stitched[Texas Red 586,647]_010.tif",185
